"locdisplayid","agentinvoice_invid","agentinvoice_finidn","agentinvoice_productid","sales_type","totalcount","amount"
"193202","2946","0101",71,"119",0,"0.96798352400"
"193202","2946","0101",71,"119",0,"0.97008987100"
"193501","2946","0101",9,"119",0,"0.96532110100"
"193501","2946","0101",9,"119",0,"0.97184403700"
"193501","2946","0101",11,"119",0,"0.95903014400"
"193501","2946","0101",23,"119",0,"0.95835005400"
"193501","2946","0101",23,"119",0,"0.96024559600"
"193501","2946","0101",23,"119",0,"0.96224708900"
"193501","2946","0101",23,"119",0,"0.96798352400"
"193501","2946","0101",23,"119",0,"0.97008987100"
"193501","2946","0101",66,"119",0,"0.95835005400"
"193501","2946","0101",66,"119",0,"0.96024559600"
"193501","2946","0101",66,"119",0,"0.96224708900"
"193501","2946","0101",66,"119",0,"0.96798352400"
"193501","2946","0101",66,"119",0,"0.97008987100"
"193501","2946","0101",71,"119",0,"0.95835005400"
"193501","2946","0101",71,"119",0,"0.96024559600"
"193501","2946","0101",71,"119",0,"0.96224708900"
"193501","2946","0101",71,"119",0,"0.96798352400"
"193501","2946","0101",71,"119",0,"0.97008987100"
"193701","2946","0101",9,"119",0,"0.96532110100"
"193701","2946","0101",9,"119",0,"0.97184403700"
"193701","2946","0101",11,"119",0,"0.95903014400"
"193701","2946","0101",23,"119",0,"0.95835005400"
"193701","2946","0101",23,"119",0,"0.96024559600"
"193701","2946","0101",23,"119",0,"0.96224708900"
"193701","2946","0101",23,"119",0,"0.96798352400"
"193701","2946","0101",23,"119",0,"0.97008987100"
"193701","2946","0101",66,"119",0,"0.95835005400"
"193701","2946","0101",66,"119",0,"0.96024559600"
"193701","2946","0101",66,"119",0,"0.96224708900"
"193701","2946","0101",66,"119",0,"0.96798352400"
"193701","2946","0101",66,"119",0,"0.97008987100"
"193701","2946","0101",71,"119",0,"0.95835005400"
"193701","2946","0101",71,"119",0,"0.96024559600"
"193701","2946","0101",71,"119",0,"0.96224708900"
"193701","2946","0101",71,"119",0,"0.96798352400"
"193701","2946","0101",71,"119",0,"0.97008987100"
"193702","2946","0101",9,"119",0,"0.96532110100"
"193702","2946","0101",9,"119",0,"0.97184403700"
"193702","2946","0101",11,"119",0,"0.95903014400"
"193702","2946","0101",23,"119",0,"0.95835005400"
"193702","2946","0101",23,"119",0,"0.96024559600"
"193702","2946","0101",23,"119",0,"0.96224708900"
"193702","2946","0101",23,"119",0,"0.96798352400"
"193702","2946","0101",23,"119",0,"0.97008987100"
"193702","2946","0101",66,"119",0,"0.95835005400"
"193702","2946","0101",66,"119",0,"0.96024559600"
"193702","2946","0101",66,"119",0,"0.96224708900"
"193702","2946","0101",66,"119",0,"0.96798352400"
"193702","2946","0101",66,"119",0,"0.97008987100"
"193702","2946","0101",71,"119",0,"0.95835005400"
"193702","2946","0101",71,"119",0,"0.96024559600"
"193702","2946","0101",71,"119",0,"0.96224708900"
"193702","2946","0101",71,"119",0,"0.96798352400"
"193702","2946","0101",71,"119",0,"0.97008987100"
"195501","2946","0101",9,"119",0,"0.96532110100"
"195501","2946","0101",9,"119",0,"0.97184403700"
"195501","2946","0101",11,"119",0,"0.95903014400"
"195501","2946","0101",23,"119",0,"0.95835005400"
"195501","2946","0101",23,"119",0,"0.96024559600"
"195501","2946","0101",23,"119",0,"0.96224708900"
"195501","2946","0101",23,"119",0,"0.96798352400"
"195501","2946","0101",23,"119",0,"0.97008987100"
"195501","2946","0101",66,"119",0,"0.95835005400"
"195501","2946","0101",66,"119",0,"0.96024559600"
"195501","2946","0101",66,"119",0,"0.96224708900"
"195501","2946","0101",66,"119",0,"0.96798352400"
"195501","2946","0101",66,"119",0,"0.97008987100"
"195501","2946","0101",71,"119",0,"0.95835005400"
"195501","2946","0101",71,"119",0,"0.96024559600"
"195501","2946","0101",71,"119",0,"0.96224708900"
"195501","2946","0101",71,"119",0,"0.96798352400"
"195501","2946","0101",71,"119",0,"0.97008987100"
"195601","2946","0101",9,"119",0,"0.96532110100"
"195601","2946","0101",9,"119",0,"0.97184403700"
"195601","2946","0101",11,"119",0,"0.95903014400"
"195601","2946","0101",23,"119",0,"0.95835005400"
"195601","2946","0101",23,"119",0,"0.96024559600"
"195601","2946","0101",23,"119",0,"0.96224708900"
"195601","2946","0101",23,"119",0,"0.96798352400"
"195601","2946","0101",23,"119",0,"0.97008987100"
"195601","2946","0101",66,"119",0,"0.95835005400"
"195601","2946","0101",66,"119",0,"0.96024559600"
"195601","2946","0101",66,"119",0,"0.96224708900"
"195601","2946","0101",66,"119",0,"0.96798352400"
"195601","2946","0101",66,"119",0,"0.97008987100"
"195601","2946","0101",71,"119",0,"0.95835005400"
"195601","2946","0101",71,"119",0,"0.96024559600"
"195601","2946","0101",71,"119",0,"0.96224708900"
"195601","2946","0101",71,"119",0,"0.96798352400"
"195601","2946","0101",71,"119",0,"0.97008987100"
"195602","2946","0101",9,"119",0,"0.96532110100"
"195602","2946","0101",9,"119",0,"0.97184403700"
"195602","2946","0101",11,"119",0,"0.95903014400"
"195602","2946","0101",23,"119",0,"0.95835005400"
"195602","2946","0101",23,"119",0,"0.96024559600"
"195602","2946","0101",23,"119",0,"0.96224708900"
"195602","2946","0101",23,"119",0,"0.96798352400"
"195602","2946","0101",23,"119",0,"0.97008987100"
"195602","2946","0101",66,"119",0,"0.95835005400"
"195602","2946","0101",66,"119",0,"0.96024559600"
"195602","2946","0101",66,"119",0,"0.96224708900"
"195602","2946","0101",66,"119",0,"0.96798352400"
"195602","2946","0101",66,"119",0,"0.97008987100"
"195602","2946","0101",71,"119",0,"0.95835005400"
"195602","2946","0101",71,"119",0,"0.96024559600"
"195602","2946","0101",71,"119",0,"0.96224708900"
"195602","2946","0101",71,"119",0,"0.96798352400"
"195602","2946","0101",71,"119",0,"0.97008987100"
"195603","2946","0101",9,"119",0,"0.96532110100"
"195603","2946","0101",9,"119",0,"0.97184403700"
"195603","2946","0101",11,"119",0,"0.95903014400"
"195603","2946","0101",23,"119",0,"0.95835005400"
"195603","2946","0101",23,"119",0,"0.96024559600"
"195603","2946","0101",23,"119",0,"0.96224708900"
"195603","2946","0101",23,"119",0,"0.96798352400"
"195603","2946","0101",23,"119",0,"0.97008987100"
"195603","2946","0101",66,"119",0,"0.95835005400"
"195603","2946","0101",66,"119",0,"0.96024559600"
"195603","2946","0101",66,"119",0,"0.96224708900"
"195603","2946","0101",66,"119",0,"0.96798352400"
"195603","2946","0101",66,"119",0,"0.97008987100"
"195603","2946","0101",71,"119",0,"0.95835005400"
"195603","2946","0101",71,"119",0,"0.96024559600"
"195603","2946","0101",71,"119",0,"0.96224708900"
"195603","2946","0101",71,"119",0,"0.96798352400"
"195603","2946","0101",71,"119",0,"0.97008987100"
"195604","2946","0101",9,"119",0,"0.96532110100"
"195604","2946","0101",9,"119",0,"0.97184403700"
"195604","2946","0101",11,"119",0,"0.95903014400"
"195604","2946","0101",23,"119",0,"0.95835005400"
"195604","2946","0101",23,"119",0,"0.96024559600"
"195604","2946","0101",23,"119",0,"0.96224708900"
"195604","2946","0101",23,"119",0,"0.96798352400"
"195604","2946","0101",23,"119",0,"0.97008987100"
"195604","2946","0101",66,"119",0,"0.95835005400"
"195604","2946","0101",66,"119",0,"0.96024559600"
"195604","2946","0101",66,"119",0,"0.96224708900"
"195604","2946","0101",66,"119",0,"0.96798352400"
"195604","2946","0101",66,"119",0,"0.97008987100"
"195604","2946","0101",71,"119",0,"0.95835005400"
"195604","2946","0101",71,"119",0,"0.96024559600"
"195604","2946","0101",71,"119",0,"0.96224708900"
"195604","2946","0101",71,"119",0,"0.96798352400"
"195604","2946","0101",71,"119",0,"0.97008987100"
"195605","2946","0101",9,"119",0,"0.96532110100"
"195605","2946","0101",9,"119",0,"0.97184403700"
"195605","2946","0101",11,"119",0,"0.95903014400"
"195605","2946","0101",23,"119",0,"0.95835005400"
"195605","2946","0101",23,"119",0,"0.96024559600"
"195605","2946","0101",23,"119",0,"0.96224708900"
"195605","2946","0101",23,"119",0,"0.96798352400"
"195605","2946","0101",23,"119",0,"0.97008987100"
"195605","2946","0101",66,"119",0,"0.95835005400"
"195605","2946","0101",66,"119",0,"0.96024559600"
"195605","2946","0101",66,"119",0,"0.96224708900"
"195605","2946","0101",66,"119",0,"0.96798352400"
"195605","2946","0101",66,"119",0,"0.97008987100"
"195605","2946","0101",71,"119",0,"0.95835005400"
"195605","2946","0101",71,"119",0,"0.96024559600"
"195605","2946","0101",71,"119",0,"0.96224708900"
"195605","2946","0101",71,"119",0,"0.96798352400"
"195605","2946","0101",71,"119",0,"0.97008987100"
"195701","2946","0101",9,"119",0,"0.96532110100"
"195701","2946","0101",9,"119",0,"0.97184403700"
"195701","2946","0101",11,"119",0,"0.95903014400"
"195701","2946","0101",23,"119",0,"0.95835005400"
"195701","2946","0101",23,"119",0,"0.96024559600"
"195701","2946","0101",23,"119",0,"0.96224708900"
"195701","2946","0101",23,"119",0,"0.96798352400"
"195701","2946","0101",23,"119",0,"0.97008987100"
"195701","2946","0101",66,"119",0,"0.95835005400"
"195701","2946","0101",66,"119",0,"0.96024559600"
"195701","2946","0101",66,"119",0,"0.96224708900"
"195701","2946","0101",66,"119",0,"0.96798352400"
"195701","2946","0101",66,"119",0,"0.97008987100"
"195701","2946","0101",71,"119",0,"0.95835005400"
"195701","2946","0101",71,"119",0,"0.96024559600"
"195701","2946","0101",71,"119",0,"0.96224708900"
"195701","2946","0101",71,"119",0,"0.96798352400"
"195701","2946","0101",71,"119",0,"0.97008987100"
"195702","2946","0101",9,"119",0,"0.96532110100"
"195702","2946","0101",9,"119",0,"0.97184403700"
"195702","2946","0101",11,"119",0,"0.95903014400"
"195702","2946","0101",23,"119",0,"0.95835005400"
"195702","2946","0101",23,"119",0,"0.96024559600"
"195702","2946","0101",23,"119",0,"0.96224708900"
"195702","2946","0101",23,"119",0,"0.96798352400"
"195702","2946","0101",23,"119",0,"0.97008987100"
"195702","2946","0101",66,"119",0,"0.95835005400"
"195702","2946","0101",66,"119",0,"0.96024559600"
"195702","2946","0101",66,"119",0,"0.96224708900"
"195702","2946","0101",66,"119",0,"0.96798352400"
"195702","2946","0101",66,"119",0,"0.97008987100"
"195702","2946","0101",71,"119",0,"0.95835005400"
"195702","2946","0101",71,"119",0,"0.96024559600"
"195702","2946","0101",71,"119",0,"0.96224708900"
"195702","2946","0101",71,"119",0,"0.96798352400"
"195702","2946","0101",71,"119",0,"0.97008987100"
"198888","2946","1101",9,"119",0,"0.96532110100"
"198888","2946","1101",9,"119",0,"0.97184403700"
"198888","2946","1101",11,"119",0,"0.95903014400"
"198888","2946","1101",23,"119",0,"0.95835005400"
"198888","2946","1101",23,"119",0,"0.96024559600"
"198888","2946","1101",23,"119",0,"0.96224708900"
"198888","2946","1101",23,"119",0,"0.96798352400"
"198888","2946","1101",23,"119",0,"0.97008987100"
"198888","2946","1101",66,"119",0,"0.95835005400"
"198888","2946","1101",66,"119",0,"0.96024559600"
"198888","2946","1101",66,"119",0,"0.96224708900"
"198888","2946","1101",66,"119",0,"0.96798352400"
"198888","2946","1101",66,"119",0,"0.97008987100"
"198888","2946","1101",71,"119",0,"0.95835005400"
"198888","2946","1101",71,"119",0,"0.96024559600"
"198888","2946","1101",71,"119",0,"0.96224708900"
"198888","2946","1101",71,"119",0,"0.96798352400"
"198888","2946","1101",71,"119",0,"0.97008987100"
"198889","2946","1101",9,"119",0,"0.96532110100"
"198889","2946","1101",9,"119",0,"0.97184403700"
"198889","2946","1101",11,"119",0,"0.95903014400"
"198889","2946","1101",23,"119",0,"0.95835005400"
"198889","2946","1101",23,"119",0,"0.96024559600"
"198889","2946","1101",23,"119",0,"0.96224708900"
"198889","2946","1101",23,"119",0,"0.96798352400"
"198889","2946","1101",23,"119",0,"0.97008987100"
"198889","2946","1101",66,"119",0,"0.95835005400"
"198889","2946","1101",66,"119",0,"0.96024559600"
"198889","2946","1101",66,"119",0,"0.96224708900"
"198889","2946","1101",66,"119",0,"0.96798352400"
"198889","2946","1101",66,"119",0,"0.97008987100"
"198889","2946","1101",71,"119",0,"0.95835005400"
"198889","2946","1101",71,"119",0,"0.96024559600"
"198889","2946","1101",71,"119",0,"0.96224708900"
"198889","2946","1101",71,"119",0,"0.96798352400"
"198889","2946","1101",71,"119",0,"0.97008987100"
"199999","2946","1101",9,"119",0,"0.96532110100"
"199999","2946","1101",9,"119",0,"0.97184403700"
"199999","2946","1101",11,"119",0,"0.95903014400"
"199999","2946","1101",23,"119",0,"0.95835005400"
"199999","2946","1101",23,"119",0,"0.96024559600"
"199999","2946","1101",23,"119",0,"0.96224708900"
"199999","2946","1101",23,"119",0,"0.96798352400"
"199999","2946","1101",23,"119",0,"0.97008987100"
"199999","2946","1101",66,"119",0,"0.95835005400"
"199999","2946","1101",66,"119",0,"0.96024559600"
"199999","2946","1101",66,"119",0,"0.96224708900"
"199999","2946","1101",66,"119",0,"0.96798352400"
"199999","2946","1101",66,"119",0,"0.97008987100"
"199999","2946","1101",71,"119",0,"0.95835005400"
"199999","2946","1101",71,"119",0,"0.96024559600"
"199999","2946","1101",71,"119",0,"0.96224708900"
"199999","2946","1101",71,"119",0,"0.96798352400"
"199999","2946","1101",71,"119",0,"0.97008987100"
"200001","2946","0104",9,"119",0,"0.96532110100"
"200001","2946","0104",9,"119",0,"0.97184403700"
"200001","2946","0104",11,"119",0,"0.95903014400"
"200001","2946","0104",23,"119",0,"0.95835005400"
"200001","2946","0104",23,"119",0,"0.96024559600"
"200001","2946","0104",23,"119",0,"0.96224708900"
"200001","2946","0104",23,"119",0,"0.96798352400"
"200001","2946","0104",23,"119",0,"0.97008987100"
"200001","2946","0104",66,"119",0,"0.95835005400"
"200001","2946","0104",66,"119",0,"0.96024559600"
"200001","2946","0104",66,"119",0,"0.96224708900"
"200001","2946","0104",66,"119",0,"0.96798352400"
"200001","2946","0104",66,"119",0,"0.97008987100"
"200001","2946","0104",71,"119",0,"0.95835005400"
"200001","2946","0104",71,"119",0,"0.96024559600"
"200001","2946","0104",71,"119",0,"0.96224708900"
"200001","2946","0104",71,"119",0,"0.96798352400"
"200001","2946","0104",71,"119",0,"0.97008987100"
"200002","2946","0104",9,"119",0,"0.96532110100"
"200002","2946","0104",9,"119",0,"0.97184403700"
"200002","2946","0104",11,"119",0,"0.95903014400"
"200002","2946","0104",23,"119",0,"0.95835005400"
"200002","2946","0104",23,"119",0,"0.96024559600"
"200002","2946","0104",23,"119",0,"0.96224708900"
"200002","2946","0104",23,"119",0,"0.96798352400"
"200002","2946","0104",23,"119",0,"0.97008987100"
"200002","2946","0104",66,"119",0,"0.95835005400"
"200002","2946","0104",66,"119",0,"0.96024559600"
"200002","2946","0104",66,"119",0,"0.96224708900"
"200002","2946","0104",66,"119",0,"0.96798352400"
"200002","2946","0104",66,"119",0,"0.97008987100"
"200002","2946","0104",71,"119",0,"0.95835005400"
"200002","2946","0104",71,"119",0,"0.96024559600"
"200002","2946","0104",71,"119",0,"0.96224708900"
"200002","2946","0104",71,"119",0,"0.96798352400"
"200002","2946","0104",71,"119",0,"0.97008987100"
"200003","2946","0104",9,"119",0,"0.96532110100"
"200003","2946","0104",9,"119",0,"0.97184403700"
"200003","2946","0104",11,"119",0,"0.95903014400"
"200003","2946","0104",23,"119",0,"0.95835005400"
"200003","2946","0104",23,"119",0,"0.96024559600"
"200003","2946","0104",23,"119",0,"0.96224708900"
"200003","2946","0104",23,"119",0,"0.96798352400"
"200003","2946","0104",23,"119",0,"0.97008987100"
"200003","2946","0104",66,"119",0,"0.95835005400"
"200003","2946","0104",66,"119",0,"0.96024559600"
"200003","2946","0104",66,"119",0,"0.96224708900"
"200003","2946","0104",66,"119",0,"0.96798352400"
"200003","2946","0104",66,"119",0,"0.97008987100"
"200003","2946","0104",71,"119",0,"0.95835005400"
"200003","2946","0104",71,"119",0,"0.96024559600"
"200003","2946","0104",71,"119",0,"0.96224708900"
"200003","2946","0104",71,"119",0,"0.96798352400"
"200003","2946","0104",71,"119",0,"0.97008987100"
"200004","2946","0104",9,"119",0,"0.96532110100"
"200004","2946","0104",9,"119",0,"0.97184403700"
"200004","2946","0104",11,"119",0,"0.95903014400"
"200004","2946","0104",23,"119",0,"0.95835005400"
"200004","2946","0104",23,"119",0,"0.96024559600"
"200004","2946","0104",23,"119",0,"0.96224708900"
"200004","2946","0104",23,"119",0,"0.96798352400"
"200004","2946","0104",23,"119",0,"0.97008987100"
"200004","2946","0104",66,"119",0,"0.95835005400"
"200004","2946","0104",66,"119",0,"0.96024559600"
"200004","2946","0104",66,"119",0,"0.96224708900"
"200004","2946","0104",66,"119",0,"0.96798352400"
"200004","2946","0104",66,"119",0,"0.97008987100"
"200004","2946","0104",71,"119",0,"0.95835005400"
"200004","2946","0104",71,"119",0,"0.96024559600"
"200004","2946","0104",71,"119",0,"0.96224708900"
"200004","2946","0104",71,"119",0,"0.96798352400"
"200004","2946","0104",71,"119",0,"0.97008987100"
"211300","2946","0105",9,"119",0,"0.96532110100"
"211300","2946","0105",9,"119",0,"0.97184403700"
"211300","2946","0105",11,"119",0,"0.95903014400"
"211300","2946","0105",23,"119",0,"0.95835005400"
"211300","2946","0105",23,"119",0,"0.96024559600"
"211300","2946","0105",23,"119",0,"0.96224708900"
"211300","2946","0105",23,"119",0,"0.96798352400"
"211300","2946","0105",23,"119",0,"0.97008987100"
"211300","2946","0105",66,"119",0,"0.95835005400"
"211300","2946","0105",66,"119",0,"0.96024559600"
"211300","2946","0105",66,"119",0,"0.96224708900"
"211300","2946","0105",66,"119",0,"0.96798352400"
"211300","2946","0105",66,"119",0,"0.97008987100"
"211300","2946","0105",71,"119",0,"0.95835005400"
"211300","2946","0105",71,"119",0,"0.96024559600"
"211300","2946","0105",71,"119",0,"0.96224708900"
"211300","2946","0105",71,"119",0,"0.96798352400"
"211300","2946","0105",71,"119",0,"0.97008987100"
"211600","2946","0105",9,"119",0,"0.96532110100"
"211600","2946","0105",9,"119",0,"0.97184403700"
"211600","2946","0105",11,"119",0,"0.95903014400"
"211600","2946","0105",23,"119",0,"0.95835005400"
"211600","2946","0105",23,"119",0,"0.96024559600"
"211600","2946","0105",23,"119",0,"0.96224708900"
"211600","2946","0105",23,"119",0,"0.96798352400"
"211600","2946","0105",23,"119",0,"0.97008987100"
"211600","2946","0105",66,"119",0,"0.95835005400"
"211600","2946","0105",66,"119",0,"0.96024559600"
"211600","2946","0105",66,"119",0,"0.96224708900"
"211600","2946","0105",66,"119",0,"0.96798352400"
"211600","2946","0105",66,"119",0,"0.97008987100"
"211600","2946","0105",71,"119",0,"0.95835005400"
"211600","2946","0105",71,"119",0,"0.96024559600"
"211600","2946","0105",71,"119",0,"0.96224708900"
"211600","2946","0105",71,"119",0,"0.96798352400"
"211600","2946","0105",71,"119",0,"0.97008987100"
"211800","2946","0105",9,"119",0,"0.96532110100"
"211800","2946","0105",9,"119",0,"0.97184403700"
"211800","2946","0105",11,"119",0,"0.95903014400"
"211800","2946","0105",23,"119",0,"0.95835005400"
"211800","2946","0105",23,"119",0,"0.96024559600"
"211800","2946","0105",23,"119",0,"0.96224708900"
"211800","2946","0105",23,"119",0,"0.96798352400"
"211800","2946","0105",23,"119",0,"0.97008987100"
"211800","2946","0105",66,"119",0,"0.95835005400"
"211800","2946","0105",66,"119",0,"0.96024559600"
"211800","2946","0105",66,"119",0,"0.96224708900"
"211800","2946","0105",66,"119",0,"0.96798352400"
"211800","2946","0105",66,"119",0,"0.97008987100"
"211800","2946","0105",71,"119",0,"0.95835005400"
"211800","2946","0105",71,"119",0,"0.96024559600"
"211800","2946","0105",71,"119",0,"0.96224708900"
"211800","2946","0105",71,"119",0,"0.96798352400"
"211800","2946","0105",71,"119",0,"0.97008987100"
"211801","2946","0105",9,"119",0,"0.96532110100"
"211801","2946","0105",9,"119",0,"0.97184403700"
"211801","2946","0105",11,"119",0,"0.95903014400"
"211801","2946","0105",23,"119",0,"0.95835005400"
"211801","2946","0105",23,"119",0,"0.96024559600"
"211801","2946","0105",23,"119",0,"0.96224708900"
"211801","2946","0105",23,"119",0,"0.96798352400"
"211801","2946","0105",23,"119",0,"0.97008987100"
"211801","2946","0105",66,"119",0,"0.95835005400"
"211801","2946","0105",66,"119",0,"0.96024559600"
"211801","2946","0105",66,"119",0,"0.96224708900"
"211801","2946","0105",66,"119",0,"0.96798352400"
"211801","2946","0105",66,"119",0,"0.97008987100"
"211801","2946","0105",71,"119",0,"0.95835005400"
"211801","2946","0105",71,"119",0,"0.96024559600"
"211801","2946","0105",71,"119",0,"0.96224708900"
"211801","2946","0105",71,"119",0,"0.96798352400"
"211801","2946","0105",71,"119",0,"0.97008987100"
"211802","2946","0105",9,"119",0,"0.96532110100"
"211802","2946","0105",9,"119",0,"0.97184403700"
"211802","2946","0105",11,"119",0,"0.95903014400"
"211802","2946","0105",23,"119",0,"0.95835005400"
"211802","2946","0105",23,"119",0,"0.96024559600"
"211802","2946","0105",23,"119",0,"0.96224708900"
"211802","2946","0105",23,"119",0,"0.96798352400"
"211802","2946","0105",23,"119",0,"0.97008987100"
"211802","2946","0105",66,"119",0,"0.95835005400"
"211802","2946","0105",66,"119",0,"0.96024559600"
"211802","2946","0105",66,"119",0,"0.96224708900"
"211802","2946","0105",66,"119",0,"0.96798352400"
"211802","2946","0105",66,"119",0,"0.97008987100"
"211802","2946","0105",71,"119",0,"0.95835005400"
"211802","2946","0105",71,"119",0,"0.96024559600"
"211802","2946","0105",71,"119",0,"0.96224708900"
"211802","2946","0105",71,"119",0,"0.96798352400"
"211802","2946","0105",71,"119",0,"0.97008987100"
"212000","2946","0105",9,"119",0,"0.96532110100"
"212000","2946","0105",9,"119",0,"0.97184403700"
"212000","2946","0105",11,"119",0,"0.95903014400"
"212000","2946","0105",23,"119",0,"0.95835005400"
"212000","2946","0105",23,"119",0,"0.96024559600"
"212000","2946","0105",23,"119",0,"0.96224708900"
"212000","2946","0105",23,"119",0,"0.96798352400"
"212000","2946","0105",23,"119",0,"0.97008987100"
"212000","2946","0105",66,"119",0,"0.95835005400"
"212000","2946","0105",66,"119",0,"0.96024559600"
"212000","2946","0105",66,"119",0,"0.96224708900"
"212000","2946","0105",66,"119",0,"0.96798352400"
"212000","2946","0105",66,"119",0,"0.97008987100"
"212000","2946","0105",71,"119",0,"0.95835005400"
"212000","2946","0105",71,"119",0,"0.96024559600"
"212000","2946","0105",71,"119",0,"0.96224708900"
"212000","2946","0105",71,"119",0,"0.96798352400"
"212000","2946","0105",71,"119",0,"0.97008987100"
"212100","2946","0105",9,"119",0,"0.96532110100"
"212100","2946","0105",9,"119",0,"0.97184403700"
"212100","2946","0105",11,"119",0,"0.95903014400"
"212100","2946","0105",23,"119",0,"0.95835005400"
"212100","2946","0105",23,"119",0,"0.96024559600"
"212100","2946","0105",23,"119",0,"0.96224708900"
"212100","2946","0105",23,"119",0,"0.96798352400"
"212100","2946","0105",23,"119",0,"0.97008987100"
"212100","2946","0105",66,"119",0,"0.95835005400"
"212100","2946","0105",66,"119",0,"0.96024559600"
"212100","2946","0105",66,"119",0,"0.96224708900"
"212100","2946","0105",66,"119",0,"0.96798352400"
"212100","2946","0105",66,"119",0,"0.97008987100"
"212100","2946","0105",71,"119",0,"0.95835005400"
"212100","2946","0105",71,"119",0,"0.96024559600"
"212100","2946","0105",71,"119",0,"0.96224708900"
"212100","2946","0105",71,"119",0,"0.96798352400"
"212100","2946","0105",71,"119",0,"0.97008987100"
"212200","2946","0105",9,"119",0,"0.96532110100"
"212200","2946","0105",9,"119",0,"0.97184403700"
"212200","2946","0105",11,"119",0,"0.95903014400"
"212200","2946","0105",23,"119",0,"0.95835005400"
"212200","2946","0105",23,"119",0,"0.96024559600"
"212200","2946","0105",23,"119",0,"0.96224708900"
"212200","2946","0105",23,"119",0,"0.96798352400"
"212200","2946","0105",23,"119",0,"0.97008987100"
"212200","2946","0105",66,"119",0,"0.95835005400"
"212200","2946","0105",66,"119",0,"0.96024559600"
"212200","2946","0105",66,"119",0,"0.96224708900"
"212200","2946","0105",66,"119",0,"0.96798352400"
"212200","2946","0105",66,"119",0,"0.97008987100"
"212200","2946","0105",71,"119",0,"0.95835005400"
"212200","2946","0105",71,"119",0,"0.96024559600"
"212200","2946","0105",71,"119",0,"0.96224708900"
"212200","2946","0105",71,"119",0,"0.96798352400"
"212200","2946","0105",71,"119",0,"0.97008987100"
"212400","2946","0105",9,"119",0,"0.96532110100"
"212400","2946","0105",9,"119",0,"0.97184403700"
"212400","2946","0105",11,"119",0,"0.95903014400"
"212400","2946","0105",23,"119",0,"0.95835005400"
"212400","2946","0105",23,"119",0,"0.96024559600"
"212400","2946","0105",23,"119",0,"0.96224708900"
"212400","2946","0105",23,"119",0,"0.96798352400"
"212400","2946","0105",23,"119",0,"0.97008987100"
"212400","2946","0105",66,"119",0,"0.95835005400"
"212400","2946","0105",66,"119",0,"0.96024559600"
"212400","2946","0105",66,"119",0,"0.96224708900"
"212400","2946","0105",66,"119",0,"0.96798352400"
"212400","2946","0105",66,"119",0,"0.97008987100"
"212400","2946","0105",71,"119",0,"0.95835005400"
"212400","2946","0105",71,"119",0,"0.96024559600"
"212400","2946","0105",71,"119",0,"0.96224708900"
"212400","2946","0105",71,"119",0,"0.96798352400"
"212400","2946","0105",71,"119",0,"0.97008987100"
"221000","2946","0105",9,"119",0,"0.96532110100"
"221000","2946","0105",9,"119",0,"0.97184403700"
"221000","2946","0105",11,"119",0,"0.95903014400"
"221000","2946","0105",23,"119",0,"0.95835005400"
"221000","2946","0105",23,"119",0,"0.96024559600"
"221000","2946","0105",23,"119",0,"0.96224708900"
"221000","2946","0105",23,"119",0,"0.96798352400"
"221000","2946","0105",23,"119",0,"0.97008987100"
"221000","2946","0105",66,"119",0,"0.95835005400"
"221000","2946","0105",66,"119",0,"0.96024559600"
"221000","2946","0105",66,"119",0,"0.96224708900"
"221000","2946","0105",66,"119",0,"0.96798352400"
"221000","2946","0105",66,"119",0,"0.97008987100"
"221000","2946","0105",71,"119",0,"0.95835005400"
"221000","2946","0105",71,"119",0,"0.96024559600"
"221000","2946","0105",71,"119",0,"0.96224708900"
"221000","2946","0105",71,"119",0,"0.96798352400"
"221000","2946","0105",71,"119",0,"0.97008987100"
"280101","2946","0102",9,"119",0,"0.96532110100"
"280101","2946","0102",9,"119",0,"0.97184403700"
"280101","2946","0102",11,"119",0,"0.95903014400"
"280101","2946","0102",23,"119",0,"0.95835005400"
"280101","2946","0102",23,"119",0,"0.96024559600"
"280101","2946","0102",23,"119",0,"0.96224708900"
"280101","2946","0102",23,"119",0,"0.96798352400"
"280101","2946","0102",23,"119",0,"0.97008987100"
"280101","2946","0102",66,"119",0,"0.95835005400"
"280101","2946","0102",66,"119",0,"0.96024559600"
"280101","2946","0102",66,"119",0,"0.96224708900"
"280101","2946","0102",66,"119",0,"0.96798352400"
"280101","2946","0102",66,"119",0,"0.97008987100"
"280101","2946","0102",71,"119",0,"0.95835005400"
"280101","2946","0102",71,"119",0,"0.96024559600"
"280101","2946","0102",71,"119",0,"0.96224708900"
"280101","2946","0102",71,"119",0,"0.96798352400"
"280101","2946","0102",71,"119",0,"0.97008987100"
"280901","2946","0102",9,"119",0,"0.96532110100"
"280901","2946","0102",9,"119",0,"0.97184403700"
"280901","2946","0102",11,"119",0,"0.95903014400"
"280901","2946","0102",23,"119",0,"0.95835005400"
"280901","2946","0102",23,"119",0,"0.96024559600"
"280901","2946","0102",23,"119",0,"0.96224708900"
"280901","2946","0102",23,"119",0,"0.96798352400"
"280901","2946","0102",23,"119",0,"0.97008987100"
"280901","2946","0102",66,"119",0,"0.95835005400"
"280901","2946","0102",66,"119",0,"0.96024559600"
"280901","2946","0102",66,"119",0,"0.96224708900"
"280901","2946","0102",66,"119",0,"0.96798352400"
