TERDISPLAYID,TRANSACTIONDATE,PRODID,LOCDISPLAYID,SALES_TYPE,TOTALCOUNT,AMOUNT,SUB_PROD
211600005,2025-06-25,4,211600,7,0,0.0,SINGAPORE SWEEP
211600005,2025-06-25,5,211600,7,0,0.0,SPORTS
211800001,2025-06-25,2,211800,7,0,0.0,4D Lottery
211800001,2025-06-25,3,211800,7,0,0.0,TOTO
211800001,2025-06-25,3,211800,7,0,0.0,TOTO MATCH
211800001,2025-06-25,4,211800,7,0,0.0,SINGAPORE SWEEP
211800001,2025-06-25,5,211800,7,0,0.0,SPORTS
211800002,2025-06-25,2,211800,7,0,0.0,4D Lottery
211800002,2025-06-25,3,211800,7,0,0.0,TOTO
211800002,2025-06-25,3,211800,7,0,0.0,TOTO MATCH
211800002,2025-06-25,4,211800,7,0,0.0,SINGAPORE SWEEP
211800002,2025-06-25,5,211800,7,0,0.0,SPORTS
211800003,2025-06-25,2,211800,7,0,0.0,4D Lottery
211800003,2025-06-25,3,211800,7,0,0.0,TOTO
211800003,2025-06-25,3,211800,7,0,0.0,TOTO MATCH
211800003,2025-06-25,4,211800,7,0,0.0,SINGAPORE SWEEP
211800003,2025-06-25,5,211800,7,0,0.0,SPORTS
211800004,2025-06-25,2,211800,7,0,0.0,4D Lottery
211800004,2025-06-25,3,211800,7,0,0.0,TOTO
211800004,2025-06-25,3,211800,7,0,0.0,TOTO MATCH
211800004,2025-06-25,4,211800,7,0,0.0,SINGAPORE SWEEP
211800004,2025-06-25,5,211800,7,0,0.0,SPORTS
211800005,2025-06-25,2,211800,7,0,0.0,4D Lottery
211800005,2025-06-25,3,211800,7,0,0.0,TOTO
211800005,2025-06-25,3,211800,7,0,0.0,TOTO MATCH
211800005,2025-06-25,4,211800,7,0,0.0,SINGAPORE SWEEP
211800005,2025-06-25,5,211800,7,0,0.0,SPORTS
211800006,2025-06-25,2,211800,7,0,0.0,4D Lottery
211800006,2025-06-25,3,211800,7,0,0.0,TOTO
211800006,2025-06-25,3,211800,7,0,0.0,TOTO MATCH
211800006,2025-06-25,4,211800,7,0,0.0,SINGAPORE SWEEP
211800006,2025-06-25,5,211800,7,0,0.0,SPORTS
211800007,2025-06-25,2,211800,7,0,0.0,4D Lottery
211800007,2025-06-25,3,211800,7,0,0.0,TOTO
211800007,2025-06-25,3,211800,7,0,0.0,TOTO MATCH
211800007,2025-06-25,4,211800,7,0,0.0,SINGAPORE SWEEP
211800007,2025-06-25,5,211800,7,0,0.0,SPORTS
211801001,2025-06-25,2,211801,7,0,0.0,4D Lottery
211801001,2025-06-25,3,211801,7,0,0.0,TOTO
211801001,2025-06-25,3,211801,7,0,0.0,TOTO MATCH
211801001,2025-06-25,4,211801,7,0,0.0,SINGAPORE SWEEP
211801001,2025-06-25,5,211801,7,0,0.0,SPORTS
211801002,2025-06-25,2,211801,7,0,0.0,4D Lottery
211801002,2025-06-25,3,211801,7,0,0.0,TOTO
211801002,2025-06-25,3,211801,7,0,0.0,TOTO MATCH
211801002,2025-06-25,4,211801,7,0,0.0,SINGAPORE SWEEP
211801002,2025-06-25,5,211801,7,0,0.0,SPORTS
211802001,2025-06-25,2,211802,7,0,0.0,4D Lottery
211802001,2025-06-25,3,211802,7,0,0.0,TOTO
211802001,2025-06-25,3,211802,7,0,0.0,TOTO MATCH
211802001,2025-06-25,4,211802,7,0,0.0,SINGAPORE SWEEP
211802001,2025-06-25,5,211802,7,0,0.0,SPORTS
212000001,2025-06-25,2,212000,7,0,0.0,4D Lottery
212000001,2025-06-25,3,212000,7,0,0.0,TOTO
212000001,2025-06-25,3,212000,7,0,0.0,TOTO MATCH
212000001,2025-06-25,4,212000,7,0,0.0,SINGAPORE SWEEP
212000001,2025-06-25,5,212000,7,0,0.0,SPORTS
212000003,2025-06-25,2,212000,7,0,0.0,4D Lottery
212000003,2025-06-25,3,212000,7,0,0.0,TOTO
212000003,2025-06-25,3,212000,7,0,0.0,TOTO MATCH
212000003,2025-06-25,4,212000,7,0,0.0,SINGAPORE SWEEP
212000003,2025-06-25,5,212000,7,0,0.0,SPORTS
212000006,2025-06-25,2,212000,7,0,0.0,4D Lottery
212000006,2025-06-25,3,212000,7,0,0.0,TOTO
212000006,2025-06-25,3,212000,7,0,0.0,TOTO MATCH
212000006,2025-06-25,4,212000,7,0,0.0,SINGAPORE SWEEP
212000006,2025-06-25,5,212000,7,0,0.0,SPORTS
212000007,2025-06-25,2,212000,7,0,0.0,4D Lottery
212000007,2025-06-25,3,212000,7,0,0.0,TOTO
212000007,2025-06-25,3,212000,7,0,0.0,TOTO MATCH
212000007,2025-06-25,4,212000,7,0,0.0,SINGAPORE SWEEP
212000007,2025-06-25,5,212000,7,0,0.0,SPORTS
212000008,2025-06-25,2,212000,7,0,0.0,4D Lottery
212000008,2025-06-25,3,212000,7,0,0.0,TOTO
212000008,2025-06-25,3,212000,7,0,0.0,TOTO MATCH
212000008,2025-06-25,4,212000,7,0,0.0,SINGAPORE SWEEP
212000008,2025-06-25,5,212000,7,0,0.0,SPORTS
212000010,2025-06-25,2,212000,7,0,0.0,4D Lottery
212000010,2025-06-25,3,212000,7,0,0.0,TOTO
212000010,2025-06-25,3,212000,7,0,0.0,TOTO MATCH
212000010,2025-06-25,4,212000,7,0,0.0,SINGAPORE SWEEP
212000010,2025-06-25,5,212000,7,0,0.0,SPORTS
212000012,2025-06-25,2,212000,7,0,0.0,4D Lottery
212000012,2025-06-25,3,212000,7,0,0.0,TOTO
212000012,2025-06-25,3,212000,7,0,0.0,TOTO MATCH
212000012,2025-06-25,4,212000,7,0,0.0,SINGAPORE SWEEP
212000012,2025-06-25,5,212000,7,0,0.0,SPORTS
212000013,2025-06-25,2,212000,7,0,0.0,4D Lottery
212000013,2025-06-25,3,212000,7,0,0.0,TOTO
212000013,2025-06-25,3,212000,7,0,0.0,TOTO MATCH
212000013,2025-06-25,4,212000,7,0,0.0,SINGAPORE SWEEP
212000013,2025-06-25,5,212000,7,0,0.0,SPORTS
212000015,2025-06-25,2,212000,7,0,0.0,4D Lottery
212000015,2025-06-25,3,212000,7,0,0.0,TOTO
212000015,2025-06-25,3,212000,7,0,0.0,TOTO MATCH
212000015,2025-06-25,4,212000,7,0,0.0,SINGAPORE SWEEP
212000015,2025-06-25,5,212000,7,0,0.0,SPORTS
212000016,2025-06-25,2,212000,7,0,0.0,4D Lottery
212000016,2025-06-25,3,212000,7,0,0.0,TOTO
212000016,2025-06-25,3,212000,7,0,0.0,TOTO MATCH
212000016,2025-06-25,4,212000,7,0,0.0,SINGAPORE SWEEP
212000016,2025-06-25,5,212000,7,0,0.0,SPORTS
212000017,2025-06-25,2,212000,7,0,0.0,4D Lottery
212000017,2025-06-25,3,212000,7,0,0.0,TOTO
212000017,2025-06-25,3,212000,7,0,0.0,TOTO MATCH
212000017,2025-06-25,4,212000,7,0,0.0,SINGAPORE SWEEP
212000017,2025-06-25,5,212000,7,0,0.0,SPORTS
212100001,2025-06-25,2,212100,7,0,0.0,4D Lottery
212100001,2025-06-25,3,212100,7,0,0.0,TOTO
212100001,2025-06-25,3,212100,7,0,0.0,TOTO MATCH
212100001,2025-06-25,4,212100,7,0,0.0,SINGAPORE SWEEP
212100001,2025-06-25,5,212100,7,0,0.0,SPORTS
212100002,2025-06-25,2,212100,7,0,0.0,4D Lottery
212100002,2025-06-25,3,212100,7,0,0.0,TOTO
212100002,2025-06-25,3,212100,7,0,0.0,TOTO MATCH
212100002,2025-06-25,4,212100,7,0,0.0,SINGAPORE SWEEP
212100002,2025-06-25,5,212100,7,0,0.0,SPORTS
212100003,2025-06-25,2,212100,7,0,0.0,4D Lottery
212100003,2025-06-25,3,212100,7,0,0.0,TOTO
212100003,2025-06-25,3,212100,7,0,0.0,TOTO MATCH
212100003,2025-06-25,4,212100,7,0,0.0,SINGAPORE SWEEP
212100003,2025-06-25,5,212100,7,0,0.0,SPORTS
212200001,2025-06-25,2,212200,7,0,0.0,4D Lottery
212200001,2025-06-25,3,212200,7,0,0.0,TOTO
212200001,2025-06-25,3,212200,7,0,0.0,TOTO MATCH
212200001,2025-06-25,4,212200,7,0,0.0,SINGAPORE SWEEP
212200001,2025-06-25,5,212200,7,0,0.0,SPORTS
212200002,2025-06-25,2,212200,7,0,0.0,4D Lottery
212200002,2025-06-25,3,212200,7,0,0.0,TOTO
212200002,2025-06-25,3,212200,7,0,0.0,TOTO MATCH
212200002,2025-06-25,4,212200,7,0,0.0,SINGAPORE SWEEP
212200002,2025-06-25,5,212200,7,0,0.0,SPORTS
212200006,2025-06-25,2,212200,7,0,0.0,4D Lottery
212200006,2025-06-25,3,212200,7,0,0.0,TOTO
212200006,2025-06-25,3,212200,7,0,0.0,TOTO MATCH
212200006,2025-06-25,4,212200,7,0,0.0,SINGAPORE SWEEP
212200006,2025-06-25,5,212200,7,0,0.0,SPORTS
212200007,2025-06-25,2,212200,7,0,0.0,4D Lottery
212200007,2025-06-25,3,212200,7,0,0.0,TOTO
212200007,2025-06-25,3,212200,7,0,0.0,TOTO MATCH
212200007,2025-06-25,4,212200,7,0,0.0,SINGAPORE SWEEP
212200007,2025-06-25,5,212200,7,0,0.0,SPORTS
212200008,2025-06-25,2,212200,7,0,0.0,4D Lottery
212200008,2025-06-25,3,212200,7,0,0.0,TOTO
212200008,2025-06-25,3,212200,7,0,0.0,TOTO MATCH
212200008,2025-06-25,4,212200,7,0,0.0,SINGAPORE SWEEP
212200008,2025-06-25,5,212200,7,0,0.0,SPORTS
212400001,2025-06-25,2,212400,7,0,0.0,4D Lottery
212400001,2025-06-25,3,212400,7,0,0.0,TOTO
212400001,2025-06-25,3,212400,7,0,0.0,TOTO MATCH
212400001,2025-06-25,4,212400,7,0,0.0,SINGAPORE SWEEP
212400001,2025-06-25,5,212400,7,0,0.0,SPORTS
221000001,2025-06-25,2,221000,7,0,0.0,4D Lottery
221000001,2025-06-25,3,221000,7,0,0.0,TOTO
221000001,2025-06-25,3,221000,7,0,0.0,TOTO MATCH
221000001,2025-06-25,4,221000,7,0,0.0,SINGAPORE SWEEP
221000001,2025-06-25,5,221000,7,0,0.0,SPORTS
221000002,2025-06-25,2,221000,7,0,0.0,4D Lottery
221000002,2025-06-25,3,221000,7,0,0.0,TOTO
221000002,2025-06-25,3,221000,7,0,0.0,TOTO MATCH
221000002,2025-06-25,4,221000,7,0,0.0,SINGAPORE SWEEP
221000002,2025-06-25,5,221000,7,0,0.0,SPORTS
280101001,2025-06-25,2,280101,7,0,0.0,4D Lottery
280101001,2025-06-25,3,280101,7,0,0.0,TOTO
280101001,2025-06-25,3,280101,7,0,0.0,TOTO MATCH
280101001,2025-06-25,4,280101,7,0,0.0,SINGAPORE SWEEP
280101001,2025-06-25,5,280101,7,0,0.0,SPORTS
280101002,2025-06-25,2,280101,7,0,0.0,4D Lottery
280101002,2025-06-25,3,280101,7,0,0.0,TOTO
280101002,2025-06-25,3,280101,7,0,0.0,TOTO MATCH
280101002,2025-06-25,4,280101,7,0,0.0,SINGAPORE SWEEP
280101002,2025-06-25,5,280101,7,0,0.0,SPORTS
280101003,2025-06-25,2,280101,7,0,0.0,4D Lottery
280101003,2025-06-25,3,280101,7,0,0.0,TOTO
280101003,2025-06-25,3,280101,7,0,0.0,TOTO MATCH
280101003,2025-06-25,4,280101,7,0,0.0,SINGAPORE SWEEP
280101003,2025-06-25,5,280101,7,0,0.0,SPORTS
280101004,2025-06-25,2,280101,7,0,0.0,4D Lottery
280101004,2025-06-25,3,280101,7,0,0.0,TOTO
280101004,2025-06-25,3,280101,7,0,0.0,TOTO MATCH
280101004,2025-06-25,4,280101,7,0,0.0,SINGAPORE SWEEP
280101004,2025-06-25,5,280101,7,0,0.0,SPORTS
280101005,2025-06-25,2,280101,7,0,0.0,4D Lottery
280101005,2025-06-25,3,280101,7,0,0.0,TOTO
280101005,2025-06-25,3,280101,7,0,0.0,TOTO MATCH
280101005,2025-06-25,4,280101,7,0,0.0,SINGAPORE SWEEP
280101005,2025-06-25,5,280101,7,0,0.0,SPORTS
280101006,2025-06-25,2,280101,7,0,0.0,4D Lottery
280101006,2025-06-25,3,280101,7,0,0.0,TOTO
280101006,2025-06-25,3,280101,7,0,0.0,TOTO MATCH
280101006,2025-06-25,4,280101,7,0,0.0,SINGAPORE SWEEP
280101006,2025-06-25,5,280101,7,0,0.0,SPORTS
280101007,2025-06-25,2,280101,7,0,0.0,4D Lottery
280101007,2025-06-25,3,280101,7,0,0.0,TOTO
280101007,2025-06-25,3,280101,7,0,0.0,TOTO MATCH
280101007,2025-06-25,4,280101,7,0,0.0,SINGAPORE SWEEP
280101007,2025-06-25,5,280101,7,0,0.0,SPORTS
280101008,2025-06-25,2,280101,7,0,0.0,4D Lottery
280101008,2025-06-25,3,280101,7,0,0.0,TOTO
280101008,2025-06-25,3,280101,7,0,0.0,TOTO MATCH
280101008,2025-06-25,4,280101,7,0,0.0,SINGAPORE SWEEP
280101008,2025-06-25,5,280101,7,0,0.0,SPORTS
280901001,2025-06-25,2,280901,7,0,0.0,4D Lottery
280901001,2025-06-25,3,280901,7,0,0.0,TOTO
280901001,2025-06-25,3,280901,7,0,0.0,TOTO MATCH
280901001,2025-06-25,4,280901,7,0,0.0,SINGAPORE SWEEP
280901001,2025-06-25,5,280901,7,0,0.0,SPORTS
280901002,2025-06-25,2,280901,7,0,0.0,4D Lottery
280901002,2025-06-25,3,280901,7,0,0.0,TOTO
280901002,2025-06-25,3,280901,7,0,0.0,TOTO MATCH
280901002,2025-06-25,4,280901,7,0,0.0,SINGAPORE SWEEP
280901002,2025-06-25,5,280901,7,0,0.0,SPORTS
280901003,2025-06-25,2,280901,7,0,0.0,4D Lottery
280901003,2025-06-25,3,280901,7,0,0.0,TOTO
280901003,2025-06-25,3,280901,7,0,0.0,TOTO MATCH
280901003,2025-06-25,4,280901,7,0,0.0,SINGAPORE SWEEP
280901003,2025-06-25,5,280901,7,0,0.0,SPORTS
280901004,2025-06-25,2,280901,7,0,0.0,4D Lottery
280901004,2025-06-25,3,280901,7,0,0.0,TOTO
280901004,2025-06-25,3,280901,7,0,0.0,TOTO MATCH
280901004,2025-06-25,4,280901,7,0,0.0,SINGAPORE SWEEP
280901004,2025-06-25,5,280901,7,0,0.0,SPORTS
280901005,2025-06-25,2,280901,7,0,0.0,4D Lottery
280901005,2025-06-25,3,280901,7,0,0.0,TOTO
280901005,2025-06-25,3,280901,7,0,0.0,TOTO MATCH
280901005,2025-06-25,4,280901,7,0,0.0,SINGAPORE SWEEP
280901005,2025-06-25,5,280901,7,0,0.0,SPORTS
280901006,2025-06-25,2,280901,7,0,0.0,4D Lottery
280901006,2025-06-25,3,280901,7,0,0.0,TOTO
280901006,2025-06-25,3,280901,7,0,0.0,TOTO MATCH
280901006,2025-06-25,4,280901,7,0,0.0,SINGAPORE SWEEP
280901006,2025-06-25,5,280901,7,0,0.0,SPORTS
280901007,2025-06-25,2,280901,7,0,0.0,4D Lottery
280901007,2025-06-25,3,280901,7,0,0.0,TOTO
280901007,2025-06-25,3,280901,7,0,0.0,TOTO MATCH
280901007,2025-06-25,4,280901,7,0,0.0,SINGAPORE SWEEP
280901007,2025-06-25,5,280901,7,0,0.0,SPORTS
280901008,2025-06-25,2,280901,7,0,0.0,4D Lottery
280901008,2025-06-25,3,280901,7,0,0.0,TOTO
280901008,2025-06-25,3,280901,7,0,0.0,TOTO MATCH
280901008,2025-06-25,4,280901,7,0,0.0,SINGAPORE SWEEP
280901008,2025-06-25,5,280901,7,0,0.0,SPORTS
280901009,2025-06-25,2,280901,7,0,0.0,4D Lottery
280901009,2025-06-25,3,280901,7,0,0.0,TOTO
280901009,2025-06-25,3,280901,7,0,0.0,TOTO MATCH
280901009,2025-06-25,4,280901,7,0,0.0,SINGAPORE SWEEP
280901009,2025-06-25,5,280901,7,0,0.0,SPORTS
280901010,2025-06-25,2,280901,7,0,0.0,4D Lottery
280901010,2025-06-25,3,280901,7,0,0.0,TOTO
280901010,2025-06-25,3,280901,7,0,0.0,TOTO MATCH
280901010,2025-06-25,4,280901,7,0,0.0,SINGAPORE SWEEP
280901010,2025-06-25,5,280901,7,0,0.0,SPORTS
280909001,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909001,2025-06-25,3,280909,7,0,0.0,TOTO
280909001,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909001,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909001,2025-06-25,5,280909,7,0,0.0,SPORTS
280909002,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909002,2025-06-25,3,280909,7,0,0.0,TOTO
280909002,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909002,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909002,2025-06-25,5,280909,7,0,0.0,SPORTS
280909003,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909003,2025-06-25,3,280909,7,0,0.0,TOTO
280909003,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909003,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909003,2025-06-25,5,280909,7,0,0.0,SPORTS
280909004,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909004,2025-06-25,3,280909,7,0,0.0,TOTO
280909004,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909004,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909004,2025-06-25,5,280909,7,0,0.0,SPORTS
280909005,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909005,2025-06-25,3,280909,7,0,0.0,TOTO
280909005,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909005,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909005,2025-06-25,5,280909,7,0,0.0,SPORTS
280909006,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909006,2025-06-25,3,280909,7,0,0.0,TOTO
280909006,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909006,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909006,2025-06-25,5,280909,7,0,0.0,SPORTS
280909007,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909007,2025-06-25,3,280909,7,0,0.0,TOTO
280909007,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909007,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909007,2025-06-25,5,280909,7,0,0.0,SPORTS
280909008,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909008,2025-06-25,3,280909,7,0,0.0,TOTO
280909008,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909008,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909008,2025-06-25,5,280909,7,0,0.0,SPORTS
280909009,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909009,2025-06-25,3,280909,7,0,0.0,TOTO
280909009,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909009,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909009,2025-06-25,5,280909,7,0,0.0,SPORTS
280909010,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909010,2025-06-25,3,280909,7,0,0.0,TOTO
280909010,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909010,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909010,2025-06-25,5,280909,7,0,0.0,SPORTS
280909011,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909011,2025-06-25,3,280909,7,0,0.0,TOTO
280909011,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909011,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909011,2025-06-25,5,280909,7,0,0.0,SPORTS
280909012,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909012,2025-06-25,3,280909,7,0,0.0,TOTO
280909012,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909012,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909012,2025-06-25,5,280909,7,0,0.0,SPORTS
280909013,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909013,2025-06-25,3,280909,7,0,0.0,TOTO
280909013,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909013,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909013,2025-06-25,5,280909,7,0,0.0,SPORTS
280909014,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909014,2025-06-25,3,280909,7,0,0.0,TOTO
280909014,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909014,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909014,2025-06-25,5,280909,7,0,0.0,SPORTS
280909015,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909015,2025-06-25,3,280909,7,0,0.0,TOTO
280909015,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909015,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909015,2025-06-25,5,280909,7,0,0.0,SPORTS
280909016,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909016,2025-06-25,3,280909,7,0,0.0,TOTO
280909016,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909016,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909016,2025-06-25,5,280909,7,0,0.0,SPORTS
280909017,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909017,2025-06-25,3,280909,7,0,0.0,TOTO
280909017,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909017,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909017,2025-06-25,5,280909,7,0,0.0,SPORTS
280909018,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909018,2025-06-25,3,280909,7,0,0.0,TOTO
280909018,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909018,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909018,2025-06-25,5,280909,7,0,0.0,SPORTS
280909019,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909019,2025-06-25,3,280909,7,0,0.0,TOTO
280909019,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909019,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909019,2025-06-25,5,280909,7,0,0.0,SPORTS
280909020,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909020,2025-06-25,3,280909,7,0,0.0,TOTO
280909020,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909020,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909020,2025-06-25,5,280909,7,0,0.0,SPORTS
280909021,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909021,2025-06-25,3,280909,7,0,0.0,TOTO
280909021,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909021,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909021,2025-06-25,5,280909,7,0,0.0,SPORTS
280909022,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909022,2025-06-25,3,280909,7,0,0.0,TOTO
280909022,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909022,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909022,2025-06-25,5,280909,7,0,0.0,SPORTS
280909023,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909023,2025-06-25,3,280909,7,0,0.0,TOTO
280909023,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909023,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909023,2025-06-25,5,280909,7,0,0.0,SPORTS
280909024,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909024,2025-06-25,3,280909,7,0,0.0,TOTO
280909024,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909024,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909024,2025-06-25,5,280909,7,0,0.0,SPORTS
280909025,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909025,2025-06-25,3,280909,7,0,0.0,TOTO
280909025,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909025,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909025,2025-06-25,5,280909,7,0,0.0,SPORTS
280909026,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909026,2025-06-25,3,280909,7,0,0.0,TOTO
280909026,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909026,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909026,2025-06-25,5,280909,7,0,0.0,SPORTS
280909027,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909027,2025-06-25,3,280909,7,0,0.0,TOTO
280909027,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909027,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909027,2025-06-25,5,280909,7,0,0.0,SPORTS
280909028,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909028,2025-06-25,3,280909,7,0,0.0,TOTO
280909028,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909028,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909028,2025-06-25,5,280909,7,0,0.0,SPORTS
280909029,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909029,2025-06-25,3,280909,7,0,0.0,TOTO
280909029,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909029,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909029,2025-06-25,5,280909,7,0,0.0,SPORTS
280909030,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909030,2025-06-25,3,280909,7,0,0.0,TOTO
280909030,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909030,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909030,2025-06-25,5,280909,7,0,0.0,SPORTS
280909031,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909031,2025-06-25,3,280909,7,0,0.0,TOTO
280909031,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909031,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909031,2025-06-25,5,280909,7,0,0.0,SPORTS
280909032,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909032,2025-06-25,3,280909,7,0,0.0,TOTO
280909032,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909032,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909032,2025-06-25,5,280909,7,0,0.0,SPORTS
280909033,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909033,2025-06-25,3,280909,7,0,0.0,TOTO
280909033,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909033,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909033,2025-06-25,5,280909,7,0,0.0,SPORTS
280909034,2025-06-25,2,280909,7,0,0.0,4D Lottery
280909034,2025-06-25,3,280909,7,0,0.0,TOTO
280909034,2025-06-25,3,280909,7,0,0.0,TOTO MATCH
280909034,2025-06-25,4,280909,7,0,0.0,SINGAPORE SWEEP
280909034,2025-06-25,5,280909,7,0,0.0,SPORTS
400003001,2025-06-25,2,400003,7,0,0.0,4D Lottery
400003001,2025-06-25,3,400003,7,0,0.0,TOTO
400003001,2025-06-25,3,400003,7,0,0.0,TOTO MATCH
400003001,2025-06-25,4,400003,7,0,0.0,SINGAPORE SWEEP
400003001,2025-06-25,5,400003,7,0,0.0,SPORTS
400003002,2025-06-25,2,400003,7,0,0.0,4D Lottery
400003002,2025-06-25,3,400003,7,0,0.0,TOTO
400003002,2025-06-25,3,400003,7,0,0.0,TOTO MATCH
400003002,2025-06-25,4,400003,7,0,0.0,SINGAPORE SWEEP
400003002,2025-06-25,5,400003,7,0,0.0,SPORTS
500002001,2025-06-25,2,500002,7,0,0.0,4D Lottery
500002001,2025-06-25,3,500002,7,0,0.0,TOTO
500002001,2025-06-25,3,500002,7,0,0.0,TOTO MATCH
