LOCID,LOCDISPLAYID,LOCNAME,LOCTYPE,ISIBG,ISGST,PRODUCTNAME,AMOUNT,FLAG,TYPE,ISHQ
256,005101,Lauras Gifts,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
256,005101,Lauras Gifts,2,True,False,Funding and Recovery,0.0,REC,CH,False
256,005101,Lauras Gifts,2,True,False,Online Adjustment,-0.0,FUN,CH,False
256,005101,Lauras Gifts,2,True,False,Online Adjustment,0.0,REC,CH,False
257,005103,Chng Siow Eng Agency,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
257,005103,Chng Siow Eng Agency,2,True,False,Funding and Recovery,0.0,REC,CH,False
257,005103,Chng Siow Eng Agency,2,True,False,Online Adjustment,-0.0,FUN,CH,False
257,005103,Chng Siow Eng Agency,2,True,False,Online Adjustment,0.0,REC,CH,False
258,005202,Jake Merchandise Associates,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
258,005202,Jake Merchandise Associates,2,True,False,Funding and Recovery,0.0,REC,CH,False
258,005202,Jake Merchandise Associates,2,True,False,Online Adjustment,-0.0,FUN,CH,False
258,005202,Jake Merchandise Associates,2,True,False,Online Adjustment,0.0,REC,CH,False
259,005203,Tampines Trading,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
259,005203,Tampines Trading,2,True,False,Funding and Recovery,0.0,REC,CH,False
259,005203,Tampines Trading,2,True,False,Online Adjustment,-0.0,FUN,CH,False
259,005203,Tampines Trading,2,True,False,Online Adjustment,0.0,REC,CH,False
260,005206,Lee Eng Trading Store,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
260,005206,Lee Eng Trading Store,2,True,False,Funding and Recovery,0.0,REC,CH,False
260,005206,Lee Eng Trading Store,2,True,False,Online Adjustment,-0.0,FUN,CH,False
260,005206,Lee Eng Trading Store,2,True,False,Online Adjustment,0.0,REC,CH,False
261,005211,Mee Lee Cheong Pte Ltd,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
261,005211,Mee Lee Cheong Pte Ltd,2,True,False,Funding and Recovery,0.0,REC,CH,False
261,005211,Mee Lee Cheong Pte Ltd,2,True,False,Online Adjustment,-0.0,FUN,CH,False
261,005211,Mee Lee Cheong Pte Ltd,2,True,False,Online Adjustment,0.0,REC,CH,False
262,005216,Tampines Trading – Block 824,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
262,005216,Tampines Trading – Block 824,2,True,False,Funding and Recovery,0.0,REC,CH,False
262,005216,Tampines Trading – Block 824,2,True,False,Online Adjustment,-0.0,FUN,CH,False
262,005216,Tampines Trading – Block 824,2,True,False,Online Adjustment,0.0,REC,CH,False
263,005301,Fatt Chye Heng Trading,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
263,005301,Fatt Chye Heng Trading,2,True,False,Funding and Recovery,0.0,REC,CH,False
263,005301,Fatt Chye Heng Trading,2,True,False,Online Adjustment,-0.0,FUN,CH,False
263,005301,Fatt Chye Heng Trading,2,True,False,Online Adjustment,0.0,REC,CH,False
264,005303,Tong Aik Huat,2,True,True,Funding and Recovery,-0.0,FUN,CH,False
264,005303,Tong Aik Huat,2,True,True,Funding and Recovery,0.0,REC,CH,False
264,005303,Tong Aik Huat,2,True,True,Online Adjustment,-0.0,FUN,CH,False
264,005303,Tong Aik Huat,2,True,True,Online Adjustment,0.0,REC,CH,False
265,005304,Seah Geok Eng Agency,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
265,005304,Seah Geok Eng Agency,2,True,False,Funding and Recovery,0.0,REC,CH,False
265,005304,Seah Geok Eng Agency,2,True,False,Online Adjustment,-0.0,FUN,CH,False
265,005304,Seah Geok Eng Agency,2,True,False,Online Adjustment,0.0,REC,CH,False
266,005306,Nalayanee Trading Enterprise,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
266,005306,Nalayanee Trading Enterprise,2,True,False,Funding and Recovery,0.0,REC,CH,False
266,005306,Nalayanee Trading Enterprise,2,True,False,Online Adjustment,-0.0,FUN,CH,False
266,005306,Nalayanee Trading Enterprise,2,True,False,Online Adjustment,0.0,REC,CH,False
268,005315,Seah Geok Eng Upp Serangoon View,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
268,005315,Seah Geok Eng Upp Serangoon View,2,True,False,Funding and Recovery,0.0,REC,CH,False
268,005315,Seah Geok Eng Upp Serangoon View,2,True,False,Online Adjustment,-0.0,FUN,CH,False
268,005315,Seah Geok Eng Upp Serangoon View,2,True,False,Online Adjustment,0.0,REC,CH,False
269,005501,Chua Hong Kim Trading,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
269,005501,Chua Hong Kim Trading,2,True,False,Funding and Recovery,0.0,REC,CH,False
269,005501,Chua Hong Kim Trading,2,True,False,Online Adjustment,-0.0,FUN,CH,False
269,005501,Chua Hong Kim Trading,2,True,False,Online Adjustment,0.0,REC,CH,False
270,005504,Gerk Chwee Trading,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
270,005504,Gerk Chwee Trading,2,True,False,Funding and Recovery,0.0,REC,CH,False
270,005504,Gerk Chwee Trading,2,True,False,Online Adjustment,-0.0,FUN,CH,False
270,005504,Gerk Chwee Trading,2,True,False,Online Adjustment,0.0,REC,CH,False
271,005601,Tuck Lee Long,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
271,005601,Tuck Lee Long,2,True,False,Funding and Recovery,0.0,REC,CH,False
271,005601,Tuck Lee Long,2,True,False,Online Adjustment,-0.0,FUN,CH,False
271,005601,Tuck Lee Long,2,True,False,Online Adjustment,0.0,REC,CH,False
272,005602,Seng Yeok Chan Agency,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
272,005602,Seng Yeok Chan Agency,2,True,False,Funding and Recovery,0.0,REC,CH,False
272,005602,Seng Yeok Chan Agency,2,True,False,Online Adjustment,-0.0,FUN,CH,False
272,005602,Seng Yeok Chan Agency,2,True,False,Online Adjustment,0.0,REC,CH,False
273,005603,Springdale Garments Co,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
273,005603,Springdale Garments Co,2,True,False,Funding and Recovery,0.0,REC,CH,False
273,005603,Springdale Garments Co,2,True,False,Online Adjustment,-0.0,FUN,CH,False
273,005603,Springdale Garments Co,2,True,False,Online Adjustment,0.0,REC,CH,False
274,005604,Clifford Gift Shop,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
274,005604,Clifford Gift Shop,2,True,False,Funding and Recovery,0.0,REC,CH,False
274,005604,Clifford Gift Shop,2,True,False,Online Adjustment,-0.0,FUN,CH,False
274,005604,Clifford Gift Shop,2,True,False,Online Adjustment,0.0,REC,CH,False
275,005610,Ng Nam Thye AMK,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
275,005610,Ng Nam Thye AMK,2,True,False,Funding and Recovery,0.0,REC,CH,False
275,005610,Ng Nam Thye AMK,2,True,False,Online Adjustment,-0.0,FUN,CH,False
275,005610,Ng Nam Thye AMK,2,True,False,Online Adjustment,0.0,REC,CH,False
276,005702,Nan Huat Wine Store,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
276,005702,Nan Huat Wine Store,2,True,False,Funding and Recovery,0.0,REC,CH,False
276,005702,Nan Huat Wine Store,2,True,False,Online Adjustment,-0.0,FUN,CH,False
276,005702,Nan Huat Wine Store,2,True,False,Online Adjustment,0.0,REC,CH,False
278,006003,S E Store,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
278,006003,S E Store,2,True,False,Funding and Recovery,0.0,REC,CH,False
278,006003,S E Store,2,True,False,Online Adjustment,-0.0,FUN,CH,False
278,006003,S E Store,2,True,False,Online Adjustment,0.0,REC,CH,False
279,006103,Superbowl Jurong Pte Ltd,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
279,006103,Superbowl Jurong Pte Ltd,2,True,False,Funding and Recovery,0.0,REC,CH,False
279,006103,Superbowl Jurong Pte Ltd,2,True,False,Online Adjustment,-0.0,FUN,CH,False
279,006103,Superbowl Jurong Pte Ltd,2,True,False,Online Adjustment,0.0,REC,CH,False
280,006105,Ng Nam Thye Trading,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
280,006105,Ng Nam Thye Trading,2,True,False,Funding and Recovery,0.0,REC,CH,False
280,006105,Ng Nam Thye Trading,2,True,False,Online Adjustment,-0.0,FUN,CH,False
280,006105,Ng Nam Thye Trading,2,True,False,Online Adjustment,0.0,REC,CH,False
281,006405,PFG Framing and Trading,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
281,006405,PFG Framing and Trading,2,True,False,Funding and Recovery,0.0,REC,CH,False
281,006405,PFG Framing and Trading,2,True,False,Online Adjustment,-0.0,FUN,CH,False
281,006405,PFG Framing and Trading,2,True,False,Online Adjustment,0.0,REC,CH,False
282,006501,Tan Ah Leck Trading,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
282,006501,Tan Ah Leck Trading,2,True,False,Funding and Recovery,0.0,REC,CH,False
282,006501,Tan Ah Leck Trading,2,True,False,Online Adjustment,-0.0,FUN,CH,False
282,006501,Tan Ah Leck Trading,2,True,False,Online Adjustment,0.0,REC,CH,False
283,006502,Everstream Trading,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
283,006502,Everstream Trading,2,True,False,Funding and Recovery,0.0,REC,CH,False
283,006502,Everstream Trading,2,True,False,Online Adjustment,-0.0,FUN,CH,False
283,006502,Everstream Trading,2,True,False,Online Adjustment,0.0,REC,CH,False
285,007309,Soh Choo Trading,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
285,007309,Soh Choo Trading,2,True,False,Funding and Recovery,0.0,REC,CH,False
285,007309,Soh Choo Trading,2,True,False,Online Adjustment,-0.0,FUN,CH,False
285,007309,Soh Choo Trading,2,True,False,Online Adjustment,0.0,REC,CH,False
286,007501,Afro Asia Company Pte Ltd,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
286,007501,Afro Asia Company Pte Ltd,2,True,False,Funding and Recovery,0.0,REC,CH,False
286,007501,Afro Asia Company Pte Ltd,2,True,False,Online Adjustment,-0.0,FUN,CH,False
286,007501,Afro Asia Company Pte Ltd,2,True,False,Online Adjustment,0.0,REC,CH,False
287,008001,Dawn Florist,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
287,008001,Dawn Florist,2,True,False,Funding and Recovery,0.0,REC,CH,False
287,008001,Dawn Florist,2,True,False,Online Adjustment,-0.0,FUN,CH,False
287,008001,Dawn Florist,2,True,False,Online Adjustment,0.0,REC,CH,False
288,003807,Hao Mart Geylang Lor 24 ,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
288,003807,Hao Mart Geylang Lor 24 ,2,True,False,Funding and Recovery,0.0,REC,CH,False
288,003807,Hao Mart Geylang Lor 24 ,2,True,False,Online Adjustment,-0.0,FUN,CH,False
288,003807,Hao Mart Geylang Lor 24 ,2,True,False,Online Adjustment,0.0,REC,CH,False
289,006810,U Stars Keat Hong,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
289,006810,U Stars Keat Hong,2,True,False,Funding and Recovery,0.0,REC,CH,False
289,006810,U Stars Keat Hong,2,True,False,Online Adjustment,-0.0,FUN,CH,False
289,006810,U Stars Keat Hong,2,True,False,Online Adjustment,0.0,REC,CH,False
290,006301,Tuas View,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
290,006301,Tuas View,2,False,False,Funding and Recovery,0.0,REC,CH,False
290,006301,Tuas View,2,False,False,Online Adjustment,-0.0,FUN,CH,False
290,006301,Tuas View,2,False,False,Online Adjustment,0.0,REC,CH,False
291,000403,Kis Store New,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
291,000403,Kis Store New,2,False,False,Funding and Recovery,0.0,REC,CH,False
291,000403,Kis Store New,2,False,False,Online Adjustment,-0.0,FUN,CH,False
291,000403,Kis Store New,2,False,False,Online Adjustment,0.0,REC,CH,False
292,000710,Chop Yeo Thong Heng (IP),2,False,False,Funding and Recovery,-0.0,FUN,CH,False
292,000710,Chop Yeo Thong Heng (IP),2,False,False,Funding and Recovery,0.0,REC,CH,False
292,000710,Chop Yeo Thong Heng (IP),2,False,False,Online Adjustment,-0.0,FUN,CH,False
292,000710,Chop Yeo Thong Heng (IP),2,False,False,Online Adjustment,0.0,REC,CH,False
293,001007,Everbright Services,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
293,001007,Everbright Services,2,False,False,Funding and Recovery,0.0,REC,CH,False
293,001007,Everbright Services,2,False,False,Online Adjustment,-0.0,FUN,CH,False
293,001007,Everbright Services,2,False,False,Online Adjustment,0.0,REC,CH,False
294,001008,Goh Geok Kwee Agency,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
294,001008,Goh Geok Kwee Agency,2,False,False,Funding and Recovery,0.0,REC,CH,False
294,001008,Goh Geok Kwee Agency,2,False,False,Online Adjustment,-0.0,FUN,CH,False
294,001008,Goh Geok Kwee Agency,2,False,False,Online Adjustment,0.0,REC,CH,False
295,001212,OCN (Spore) Pte Ltd,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
295,001212,OCN (Spore) Pte Ltd,2,False,False,Funding and Recovery,0.0,REC,CH,False
295,001212,OCN (Spore) Pte Ltd,2,False,False,Online Adjustment,-0.0,FUN,CH,False
295,001212,OCN (Spore) Pte Ltd,2,False,False,Online Adjustment,0.0,REC,CH,False
296,001213,Sheng Moh Fruits & Provision Store,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
296,001213,Sheng Moh Fruits & Provision Store,2,False,False,Funding and Recovery,0.0,REC,CH,False
296,001213,Sheng Moh Fruits & Provision Store,2,False,False,Online Adjustment,-0.0,FUN,CH,False
296,001213,Sheng Moh Fruits & Provision Store,2,False,False,Online Adjustment,0.0,REC,CH,False
297,002015,Chong Hoe Tong,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
297,002015,Chong Hoe Tong,2,False,False,Funding and Recovery,0.0,REC,CH,False
297,002015,Chong Hoe Tong,2,False,False,Online Adjustment,-0.0,FUN,CH,False
297,002015,Chong Hoe Tong,2,False,False,Online Adjustment,0.0,REC,CH,False
298,002213,Cheng Tai Boon Beng,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
298,002213,Cheng Tai Boon Beng,2,False,False,Funding and Recovery,0.0,REC,CH,False
298,002213,Cheng Tai Boon Beng,2,False,False,Online Adjustment,-0.0,FUN,CH,False
298,002213,Cheng Tai Boon Beng,2,False,False,Online Adjustment,0.0,REC,CH,False
299,003601,Chop Yeo Thong Heng,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
299,003601,Chop Yeo Thong Heng,2,False,False,Funding and Recovery,0.0,REC,CH,False
299,003601,Chop Yeo Thong Heng,2,False,False,Online Adjustment,-0.0,FUN,CH,False
299,003601,Chop Yeo Thong Heng,2,False,False,Online Adjustment,0.0,REC,CH,False
300,004001,Ng Teo Guan Self Service,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
300,004001,Ng Teo Guan Self Service,2,False,False,Funding and Recovery,0.0,REC,CH,False
300,004001,Ng Teo Guan Self Service,2,False,False,Online Adjustment,-0.0,FUN,CH,False
300,004001,Ng Teo Guan Self Service,2,False,False,Online Adjustment,0.0,REC,CH,False
301,007602,Teo Sook Cheng Agency,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
301,007602,Teo Sook Cheng Agency,2,False,False,Funding and Recovery,0.0,REC,CH,False
301,007602,Teo Sook Cheng Agency,2,False,False,Online Adjustment,-0.0,FUN,CH,False
301,007602,Teo Sook Cheng Agency,2,False,False,Online Adjustment,0.0,REC,CH,False
302,001516,Goh Geok Kwee Bukit Merah,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
302,001516,Goh Geok Kwee Bukit Merah,2,False,False,Funding and Recovery,0.0,REC,CH,False
302,001516,Goh Geok Kwee Bukit Merah,2,False,False,Online Adjustment,-0.0,FUN,CH,False
302,001516,Goh Geok Kwee Bukit Merah,2,False,False,Online Adjustment,0.0,REC,CH,False
303,001418,Sheng Siong Tanglin Halt,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
303,001418,Sheng Siong Tanglin Halt,2,False,False,Funding and Recovery,0.0,REC,CH,False
303,001418,Sheng Siong Tanglin Halt,2,False,False,Online Adjustment,-0.0,FUN,CH,False
303,001418,Sheng Siong Tanglin Halt,2,False,False,Online Adjustment,0.0,REC,CH,False
304,007613,Sheng Siong Junction 9,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
304,007613,Sheng Siong Junction 9,2,False,False,Funding and Recovery,0.0,REC,CH,False
304,007613,Sheng Siong Junction 9,2,False,False,Online Adjustment,-0.0,FUN,CH,False
304,007613,Sheng Siong Junction 9,2,False,False,Online Adjustment,0.0,REC,CH,False
306,003106,Balestier Khalsa Football Club,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
306,003106,Balestier Khalsa Football Club,2,False,False,Funding and Recovery,0.0,REC,CH,False
306,003106,Balestier Khalsa Football Club,2,False,False,Online Adjustment,-0.0,FUN,CH,False
306,003106,Balestier Khalsa Football Club,2,False,False,Online Adjustment,0.0,REC,CH,False
308,005311,Hougang United Football Club,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
308,005311,Hougang United Football Club,2,False,False,Funding and Recovery,0.0,REC,CH,False
308,005311,Hougang United Football Club,2,False,False,Online Adjustment,-0.0,FUN,CH,False
308,005311,Hougang United Football Club,2,False,False,Online Adjustment,0.0,REC,CH,False
309,006201,Keppel Credit Union Co-op Ltd,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
309,006201,Keppel Credit Union Co-op Ltd,2,True,False,Funding and Recovery,0.0,REC,CH,False
309,006201,Keppel Credit Union Co-op Ltd,2,True,False,Online Adjustment,-0.0,FUN,CH,False
309,006201,Keppel Credit Union Co-op Ltd,2,True,False,Online Adjustment,0.0,REC,CH,False
310,005606,Premier Security Co-operative Ltd,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
310,005606,Premier Security Co-operative Ltd,2,True,False,Funding and Recovery,0.0,REC,CH,False
310,005606,Premier Security Co-operative Ltd,2,True,False,Online Adjustment,-0.0,FUN,CH,False
310,005606,Premier Security Co-operative Ltd,2,True,False,Online Adjustment,0.0,REC,CH,False
311,004613,Choice Decor Co-operative Society Limited - Bedok North,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
311,004613,Choice Decor Co-operative Society Limited - Bedok North,2,False,False,Funding and Recovery,0.0,REC,CH,False
311,004613,Choice Decor Co-operative Society Limited - Bedok North,2,False,False,Online Adjustment,-0.0,FUN,CH,False
311,004613,Choice Decor Co-operative Society Limited - Bedok North,2,False,False,Online Adjustment,0.0,REC,CH,False
312,005706,Choice Decor Co-operative Society Ltd,2,False,False,Funding and Recovery,-0.0,FUN,CH,False
312,005706,Choice Decor Co-operative Society Ltd,2,False,False,Funding and Recovery,0.0,REC,CH,False
312,005706,Choice Decor Co-operative Society Ltd,2,False,False,Online Adjustment,-0.0,FUN,CH,False
312,005706,Choice Decor Co-operative Society Ltd,2,False,False,Online Adjustment,0.0,REC,CH,False
313,007306,Metro Woodlands,2,True,False,Funding and Recovery,-0.0,FUN,CH,False
313,007306,Metro Woodlands,2,True,False,Funding and Recovery,0.0,REC,CH,False
313,007306,Metro Woodlands,2,True,False,Online Adjustment,-0.0,FUN,CH,False
313,007306,Metro Woodlands,2,True,False,Online Adjustment,0.0,REC,CH,False
315,500002,Goh Geok Kwee Agency,2,True,True,Funding and Recovery,-0.0,FUN,CH,False
315,500002,Goh Geok Kwee Agency,2,True,True,Funding and Recovery,0.0,REC,CH,False
315,500002,Goh Geok Kwee Agency,2,True,True,Online Adjustment,-0.0,FUN,CH,False
315,500002,Goh Geok Kwee Agency,2,True,True,Online Adjustment,0.0,REC,CH,False
324,400003,SPH Buzz Pte Ltd,2,False,True,Funding and Recovery,-0.0,FUN,CH,False
324,400003,SPH Buzz Pte Ltd,2,False,True,Funding and Recovery,0.0,REC,CH,False
324,400003,SPH Buzz Pte Ltd,2,False,True,Online Adjustment,-0.0,FUN,CH,False
324,400003,SPH Buzz Pte Ltd,2,False,True,Online Adjustment,0.0,REC,CH,False
325,190516,190516,1,False,False,Funding and Recovery,-0.0,FUN,CH,False
325,190516,190516,1,False,False,Funding and Recovery,0.0,REC,CH,False
325,190516,190516,1,False,False,Online Adjustment,-0.0,FUN,CH,False
325,190516,190516,1,False,False,Online Adjustment,0.0,REC,CH,False
342,211801,OCB - Rangoon L2,1,False,False,Funding and Recovery,-0.0,FUN,CH,False
342,211801,OCB - Rangoon L2,1,False,False,Funding and Recovery,0.0,REC,CH,False
342,211801,OCB - Rangoon L2,1,False,False,Online Adjustment,-0.0,FUN,CH,False
